Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.77506E-4,59.756221956,0.582774245,0.056613177,0.421875,0
4.7969E-4,60.043272292,0.583883065,0.05601515,0.421875,0
4.81125E-4,60.283584358,0.584608895,0.055516795,0.421875,0
4.86033E-4,60.525546995,0.587071344,0.055018439,0.421875,0
4.88449E-4,60.769404376,0.588272935,0.054520084,0.421875,0
4.89894E-4,61.014019123,0.588988062,0.054021728,0.421875,0
4.92036E-4,61.259402252,0.590043959,0.053523373,0.421875,0
4.92829E-4,61.50579513,0.590433685,0.053025017,0.46875,0
4.95276E-4,61.75296583,0.591630542,0.052526662,0.46875,0
4.96923E-4,62.001125037,0.592432293,0.052028307,0.46875,0
4.99982E-4,62.25033674,0.593913378,0.051529951,0.46875,0
5.01899E-4,62.501085529,0.594836091,0.051031596,0.46875,0
5.03981E-4,62.752708212,0.595833188,0.05053324,0.46875,0
5.07115E-4,63.005259588,0.597325173,0.050034885,0.46875,0
5.1004E-4,63.259493395,0.598708093,0.049536529,0.46875,0
5.1129E-4,63.514781245,0.599295963,0.049038174,0.46875,0
5.14466E-4,63.771662863,0.600782229,0.048539819,0.46875,0
5.17081E-4,64.029754675,0.601997596,0.048041463,0.46875,0
5.19674E-4,64.288952374,0.603195492,0.047543108,0.46875,0
5.20716E-4,64.54910574,0.603674541,0.047044752,0.484375,0
5.22011E-4,64.757644391,0.604268805,0.046646068,0.484375,0
5.24769E-4,65.01941958,0.605528416,0.046147713,0.484375,0
5.27682E-4,65.282558117,0.606849574,0.045649357,0.484375,0
5.30854E-4,65.547556475,0.608278666,0.045151002,0.484375,0
5.36147E-4,65.761293603,0.610640251,0.044752317,0.484375,0
5.40503E-4,66.030521347,0.612562229,0.044253962,0.484375,0
5.423E-4,66.301325942,0.613349749,0.043755606,0.546875,0
5.43394E-4,66.518560054,0.613827646,0.043356922,0.546875,0
5.45606E-4,66.790914912,0.614790018,0.042858567,0.546875,0
5.47478E-4,67.009574486,0.615601118,0.042459882,0.546875,0
5.49383E-4,67.28396912,0.616422436,0.041961527,0.546875,0
5.50196E-4,67.503889024,0.61677216,0.041562843,0.546875,0
5.53101E-4,67.779868599,0.618016143,0.041064487,0.546875,0
5.55161E-4,68.001757122,0.618893225,0.040665803,0.546875,0
5.59521E-4,68.280918787,0.620736568,0.040167447,0.546875,0
5.61229E-4,68.505082464,0.621453951,0.039768763,0.546875,0
5.6611E-4,68.787128002,0.623489097,0.039270408,0.5625,0
5.70065E-4,69.014794354,0.625121857,0.038871723,0.5625,0
5.71613E-4,69.300279618,0.625757215,0.038373368,0.5625,0
5.75661E-4,69.529852081,0.627408265,0.037974684,0.5625,0
5.77375E-4,69.760619541,0.628103035,0.037575999,0.5625,0
5.82986E-4,70.051211404,0.630359454,0.037077644,0.5625,0
5.83763E-4,70.284597087,0.630669609,0.036678959,0.5625,0
5.85734E-4,70.518496779,0.631454519,0.036280275,0.5625,0
5.9071E-4,70.754044249,0.633420709,0.035881591,0.5625,0
5.92589E-4,71.049917245,0.634157791,0.035383235,0.5625,0
5.94697E-4,71.287559949,0.634981465,0.034984551,0.5625,0
5.97024E-4,71.526049438,0.635886183,0.034585867,0.5625,0
5.98842E-4,71.765225091,0.636589663,0.034187182,0.5625,0
6.02552E-4,72.005653204,0.638017191,0.033788498,0.5625,0
6.07849E-4,72.3082616,0.640036403,0.033290143,0.5625,0
6.0988E-4,72.551883772,0.640804304,0.032891458,0.5625,0
6.13537E-4,72.796953804,0.642179296,0.032492774,0.5625,0
6.1629E-4,73.043001853,0.643207421,0.03209409,0.5625,0
6.18296E-4,73.290121396,0.643953002,0.031695405,0.5625,0
6.22123E-4,73.538093554,0.645366385,0.031296721,0.5625,0
6.2432E-4,73.787410708,0.64617293,0.030898036,0.59375,0
6.285E-4,74.038220769,0.647697007,0.030499352,0.59375,0
6.33445E-4,74.290525747,0.649483151,0.030100668,0.59375,0
6.3438E-4,74.544234595,0.649818877,0.029701983,0.59375,0
6.35953E-4,74.798341619,0.650382145,0.029303299,0.625,0
6.40237E-4,75.053615151,0.651907299,0.028904615,0.625,0
6.43454E-4,75.310675871,0.65304384,0.02850593,0.625,0
6.45706E-4,75.504232587,0.653835194,0.028206917,0.625,0
6.49658E-4,75.763328105,0.655214941,0.027808233,0.625,0
6.53913E-4,76.024567777,0.656688156,0.027409548,0.625,0
6.59778E-4,76.287678656,0.658698399,0.027010864,0.625,0
6.66037E-4,76.55288384,0.660817598,0.02661218,0.625,0
6.6722E-4,76.752935592,0.661215309,0.026313167,0.625,0
6.69035E-4,77.020535811,0.661823738,0.025914482,0.625,0
6.71109E-4,77.28858864,0.662516125,0.025515798,0.640625,0
6.74611E-4,77.557864982,0.663678717,0.025117114,0.640625,0
6.75146E-4,77.760346955,0.66385569,0.0248181,0.640625,0
6.79208E-4,78.031664017,0.665192957,0.024419416,0.640625,0
6.81022E-4,78.303717162,0.665786789,0.024020732,0.640625,0
6.81663E-4,78.508139786,0.665996143,0.023721718,0.65625,0
6.87222E-4,78.781835284,0.667800315,0.023323034,0.65625,0
6.8916E-4,79.057113989,0.668424739,0.02292435,0.65625,0
6.92297E-4,79.26458129,0.669430386,0.022625336,0.65625,0
6.9834E-4,79.542658155,0.671351051,0.022226652,0.65625,0
7.00641E-4,79.752735526,0.67207647,0.021927639,0.65625,0
7.05642E-4,80.034662503,0.67364183,0.021528954,0.65625,0
7.07784E-4,80.31740732,0.674307823,0.02113027,0.65625,0
7.12908E-4,80.531143125,0.675890152,0.020831257,0.65625,0
7.17212E-4,80.817278854,0.677207206,0.020432573,0.65625,0
7.19322E-4,81.032694067,0.677849133,0.020133559,0.65625,0
7.24019E-4,81.32161418,0.679268606,0.019734875,0.65625,0
7.25988E-4,81.539129941,0.679860048,0.019435862,0.65625,0
7.27608E-4,81.757205624,0.680345046,0.019136848,0.65625,0
7.35138E-4,82.049503971,0.682579822,0.018738164,0.65625,0
7.39269E-4,82.270683322,0.683792686,0.018439151,0.65625,0
7.46852E-4,82.568333927,0.685995336,0.018040466,0.65625,0
7.52657E-4,82.793537277,0.687660644,0.017741453,0.65625,0
7.60826E-4,83.021633385,0.689974355,0.01744244,0.65625,0
7.64039E-4,83.250457339,0.690875348,0.017143427,0.65625,0
7.68861E-4,83.557063323,0.692217115,0.016744742,0.65625,0
7.72092E-4,83.865690465,0.693109829,0.016246387,0.65625,0
7.75528E-4,84.020505267,0.694053707,0.016146716,0.703125,0
7.83713E-4,84.254944355,0.696278297,0.015847703,0.703125,0
7.93734E-4,84.571083795,0.698958478,0.015449018,0.71875,0
7.96722E-4,84.80973569,0.699748679,0.015150005,0.71875,0
8.01471E-4,85.049996688,0.700995798,0.014850992,0.71875,0
8.03644E-4,85.290954432,0.701562895,0.014551978,0.71875,0
8.06008E-4,85.532455228,0.702177659,0.014252965,0.734375,0
8.07623E-4,85.774621157,0.702595911,0.013953952,0.734375,0
8.12996E-4,86.018078003,0.703979833,0.013654939,0.734375,0
8.1511E-4,86.262379377,0.704520703,0.013355925,0.734375,0
8.20854E-4,86.507935691,0.705980427,0.013056912,0.734375,0
8.28866E-4,86.755389573,0.707992482,0.012757899,0.734375,0
8.39211E-4,87.006236989,0.710550038,0.012458886,0.734375,0
8.54221E-4,87.260916837,0.714182633,0.012159872,0.734375,0
8.57348E-4,87.517605377,0.714927939,0.011860859,0.734375,0
8.64344E-4,87.776054592,0.716581309,0.011561846,0.734375,0
8.69072E-4,88.036554334,0.717687786,0.011262833,0.734375,0
8.82331E-4,88.300117277,0.720745463,0.010963819,0.734375,0
8.88185E-4,88.565803651,0.722074613,0.010664806,0.734375,0
9.09531E-4,88.837150333,0.726815286,0.010365793,0.734375,0
9.11326E-4,89.019407997,0.727206734,0.010166451,0.734375,0
9.18935E-4,89.294000411,0.728853064,0.009867437,0.734375,0
9.25678E-4,89.570542844,0.730295294,0.009568424,0.765625,0
9.27718E-4,89.755923504,0.730728758,0.009369082,0.765625,0
9.30856E-4,90.034693013,0.731392674,0.009070069,0.765625,0
9.36148E-4,90.314625073,0.732504927,0.008771056,0.765625,0
9.36777E-4,90.501973707,0.732636515,0.008571713,0.765625,0
9.58784E-4,90.787063808,0.737160262,0.0082727,0.765625,0
9.60501E-4,91.075082375,0.737506837,0.007973687,0.765625,0
9.62797E-4,91.267564626,0.737968748,0.007774345,0.78125,0
9.68949E-4,91.557232026,0.739198648,0.007475331,0.78125,0
9.71586E-4,91.751288914,0.739722127,0.007275989,0.78125,0
9.75317E-4,92.043563915,0.740459361,0.006976976,0.78125,0
9.82325E-4,92.337406787,0.741832959,0.006677963,0.796875,0
9.91962E-4,92.53532286,0.743698237,0.006478621,0.796875,0
9.98901E-4,92.834388535,0.745024696,0.006179607,0.796875,0
9.99877E-4,93.034306673,0.745210174,0.005980265,0.796875,0
1.00942E-3,93.336177402,0.747009381,0.005681252,0.84375,0
1.01519E-3,93.53891171,0.748085156,0.00548191,0.84375,0
1.02527E-3,93.845380765,0.749942322,0.005182896,0.84375,0
1.03327E-3,94.051854378,0.751396681,0.004983554,0.84375,0
1.03518E-3,94.258730727,0.751741419,0.004784212,0.859375,0
1.05223E-3,94.571903862,0.754778224,0.004485199,0.875,0
1.05512E-3,94.7828926,0.755285871,0.004285857,0.875,0
1.07721E-3,95.102141765,0.759095318,0.003986843,0.875,0
1.08399E-3,95.318446038,0.760241038,0.003787501,0.875,0
1.08886E-3,95.536064838,0.761056472,0.003588159,0.875,0
1.11405E-3,95.758706986,0.765190272,0.003388817,0.875,0
1.14695E-3,96.100526953,0.770379991,0.003089804,0.875,0
1.16143E-3,96.332548357,0.772590887,0.002890461,0.875,0
1.16725E-3,96.565919708,0.773468454,0.002691119,0.875,0
1.16725E-3,97.03281947,0.773468454,0.002192764,0.875,0
1.17294E-3,97.266933366,0.774319522,0.002093093,0.953125,0
1.1782E-3,97.502135383,0.775100922,0.001893751,0.953125,0
1.20924E-3,97.862384248,0.779601032,0.001594737,0.953125,0
1.24544E-3,98.108529685,0.784627754,0.001395395,0.953125,0
1.29352E-3,98.367188366,0.790959716,0.001196053,0.953125,0
1.30336E-3,98.627109137,0.79220922,0.000996711,0.953125,0
1.35951E-3,98.763060595,0.799067813,0.00089704,0.953125,0
1.44554E-3,99.051440024,0.808738419,0.000697698,0.984375,0
1.48338E-3,99.346781176,0.812703948,0.000498355,0.984375,0
1.55613E-3,99.502394354,0.819882813,0.000398684,0.984375,0
1.60563E-3,99.82180479,0.824460654,0.000199342,0.984375,0
1.78195E-3,100,0.839034272,0.000099671,1,0
