Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.45211E-4,36.5163322,0.526498434,0.12888756,0.328125,0
3.45824E-4,36.758146801,0.526940368,0.128189793,0.328125,0
3.48177E-4,37.001132394,0.528630412,0.127492026,0.328125,0
3.49781E-4,37.280584578,0.529775915,0.126694577,0.328125,0
3.51358E-4,37.526024635,0.530895725,0.12599681,0.328125,0
3.52454E-4,37.772465526,0.531671314,0.125299043,0.328125,0
3.54622E-4,38.019951636,0.533198104,0.124601276,0.328125,0
3.56985E-4,38.269257104,0.534850707,0.123903509,0.328125,0
3.59832E-4,38.52068771,0.536826657,0.123205742,0.328125,0
3.6156E-4,38.773111011,0.538017813,0.122507974,0.359375,0
3.63366E-4,39.026691446,0.539255949,0.121810207,0.359375,0
3.65211E-4,39.281924558,0.540513585,0.12111244,0.375,0
3.65826E-4,39.501264725,0.540931697,0.120514354,0.375,0
3.68584E-4,39.758380487,0.542796185,0.119816587,0.375,0
3.70261E-4,40.016924576,0.543922318,0.11911882,0.375,0
3.71695E-4,40.276593994,0.544881551,0.118421053,0.375,0
3.73396E-4,40.500194698,0.546013266,0.117822967,0.375,0
3.75716E-4,40.762623043,0.547548245,0.117125199,0.375,0
3.7794E-4,41.026292696,0.549009816,0.116427432,0.375,0
3.79055E-4,41.253349253,0.549739307,0.115829346,0.375,0
3.80241E-4,41.519246356,0.550512694,0.115131579,0.375,0
3.8245E-4,41.786612349,0.551945123,0.114433812,0.375,0
3.84077E-4,42.01659201,0.552994966,0.113835726,0.375,0
3.85685E-4,42.286224758,0.554027238,0.113137959,0.390625,0
3.86982E-4,42.518104185,0.554856584,0.112539872,0.390625,0
3.87918E-4,42.750575248,0.555453678,0.111941786,0.390625,0
3.89153E-4,43.022629608,0.556238515,0.111244019,0.40625,0
3.90726E-4,43.256605235,0.557233425,0.110645933,0.40625,0
3.93496E-4,43.531574116,0.558976033,0.109948166,0.40625,0
3.94051E-4,43.767840493,0.559323193,0.10935008,0.40625,0
3.96606E-4,44.005427406,0.560915923,0.108751994,0.40625,0
3.99118E-4,44.284128972,0.562470296,0.108054226,0.40625,0
3.99908E-4,44.523856167,0.562956885,0.10745614,0.4375,0
4.0108E-4,44.764279225,0.563676879,0.106858054,0.4375,0
4.02381E-4,45.005427779,0.564473104,0.106259968,0.46875,0
4.03585E-4,45.287657836,0.565207607,0.105562201,0.46875,0
4.04475E-4,45.530081208,0.565748436,0.104964115,0.46875,0
4.06064E-4,45.773433809,0.566711648,0.104366029,0.46875,0
4.07119E-4,46.058179064,0.56734864,0.103668262,0.46875,0
4.10951E-4,46.303957197,0.569646988,0.103070175,0.46875,0
4.11846E-4,46.509691259,0.57017984,0.10257177,0.46875,0
4.12828E-4,46.757187624,0.570763505,0.101973684,0.46875,0
4.1401E-4,47.00531317,0.571463591,0.101375598,0.46875,0
4.16705E-4,47.254664103,0.573052339,0.100777512,0.46875,0
4.18068E-4,47.505088823,0.573850801,0.100179426,0.46875,0
4.19571E-4,47.756753494,0.574728425,0.09958134,0.484375,0
4.21402E-4,48.051074324,0.575792446,0.098883573,0.484375,0
4.22576E-4,48.262136763,0.57647142,0.098385167,0.484375,0
4.23153E-4,48.515878213,0.5768047,0.097787081,0.484375,0
4.25362E-4,48.770463472,0.578074983,0.097188995,0.484375,0
4.26304E-4,49.026039636,0.57861458,0.096590909,0.484375,0
4.27458E-4,49.282257124,0.579273557,0.095992823,0.484375,0
4.28654E-4,49.539158897,0.579954157,0.095394737,0.484375,0
4.2988E-4,49.753878115,0.580650087,0.094896332,0.484375,0
4.30845E-4,50.011964016,0.581195753,0.094298246,0.546875,0
4.3238E-4,50.270965344,0.582061387,0.093700159,0.546875,0
4.34077E-4,50.531019389,0.583013976,0.093102073,0.546875,0
4.35808E-4,50.792153959,0.583981072,0.092503987,0.546875,0
4.36916E-4,51.010421976,0.584597585,0.092005582,0.546875,0
4.38863E-4,51.272987206,0.585677334,0.091407496,0.546875,0
4.40676E-4,51.536879272,0.58667729,0.09080941,0.546875,0
4.41687E-4,51.757542533,0.587232616,0.090311005,0.546875,0
4.4247E-4,52.022947075,0.587662052,0.089712919,0.546875,0
4.43574E-4,52.288853865,0.588265685,0.089114833,0.546875,0
4.44088E-4,52.510763612,0.588546002,0.088616427,0.546875,0
4.45899E-4,52.777958808,0.589531209,0.088018341,0.546875,0
4.46601E-4,53.001092593,0.58991178,0.087519936,0.546875,0
4.47298E-4,53.26924467,0.590289299,0.08692185,0.578125,0
4.48149E-4,53.537897298,0.590749005,0.086323764,0.578125,0
4.49371E-4,53.76223886,0.591407069,0.085825359,0.578125,0
4.50852E-4,54.032579991,0.592201887,0.085227273,0.578125,0
4.51451E-4,54.258133839,0.592522285,0.084728868,0.578125,0
4.52915E-4,54.529493523,0.593304032,0.084130781,0.578125,0
4.53155E-4,54.756020686,0.593431725,0.083632376,0.578125,0
4.54819E-4,55.02828979,0.594315734,0.08303429,0.578125,0
4.56113E-4,55.255919395,0.5950004,0.082535885,0.578125,0
4.57571E-4,55.530110156,0.595769654,0.081937799,0.578125,0
4.59616E-4,55.759528221,0.596842997,0.081439394,0.578125,0
4.60453E-4,56.035501184,0.597280346,0.080841308,0.609375,0
4.61495E-4,56.266108806,0.597823951,0.080342903,0.609375,0
4.62398E-4,56.543244076,0.598293904,0.079744817,0.609375,0
4.63515E-4,56.774711629,0.598873883,0.079246411,0.609375,0
4.64481E-4,57.006720012,0.599374046,0.078748006,0.609375,0
4.66854E-4,57.285938217,0.600596682,0.07814992,0.609375,0
4.67463E-4,57.519507139,0.600909415,0.077651515,0.609375,0
4.68147E-4,57.753406563,0.601260258,0.07715311,0.609375,0
4.6977E-4,58.034954875,0.602089732,0.076555024,0.609375,0
4.70513E-4,58.270094159,0.60246801,0.076056619,0.609375,0
4.71267E-4,58.505598009,0.602851489,0.075558214,0.625,0
4.7305E-4,58.789067805,0.603755348,0.074960128,0.625,0
4.74469E-4,59.02581197,0.604471547,0.074461722,0.625,0
4.75296E-4,59.310798419,0.604888071,0.073863636,0.625,0
4.76673E-4,59.501322504,0.605579113,0.073464912,0.625,0
4.78156E-4,59.787823042,0.606321006,0.072866826,0.625,0
4.79884E-4,60.027281634,0.607181651,0.072368421,0.625,0
4.80838E-4,60.267414656,0.607655366,0.071870016,0.625,0
4.81711E-4,60.508062776,0.608087523,0.071371611,0.625,0
4.83308E-4,60.797661646,0.608876213,0.070773525,0.625,0
4.85303E-4,61.039801776,0.609856757,0.07027512,0.625,0
4.86811E-4,61.282875558,0.610594332,0.069776715,0.625,0
4.88418E-4,61.526804883,0.61137782,0.069278309,0.625,0
4.88897E-4,61.771136658,0.611610516,0.068779904,0.65625,0
4.89916E-4,62.015947167,0.612105071,0.068281499,0.65625,0
4.90564E-4,62.261144353,0.612418819,0.067783094,0.65625,0
4.91909E-4,62.506943127,0.61306866,0.067284689,0.65625,0
4.93757E-4,62.753411658,0.613957817,0.066786284,0.65625,0
4.95468E-4,63.000711594,0.614777259,0.066287879,0.65625,0
4.96222E-4,63.298294508,0.615137458,0.065689793,0.65625,0
4.97308E-4,63.546760286,0.615655092,0.065191388,0.65625,0
4.98155E-4,63.795675266,0.616057462,0.064692982,0.65625,0
4.98932E-4,64.044955608,0.616426181,0.064194577,0.671875,0
4.99449E-4,64.294563255,0.616670873,0.063696172,0.671875,0
5.00334E-4,64.644669113,0.617089386,0.062998405,0.671875,0
5.00993E-4,64.794932762,0.617400312,0.062699362,0.671875,0
5.01476E-4,65.045566163,0.617627782,0.062200957,0.671875,0
5.02199E-4,65.296554753,0.617968278,0.061702552,0.671875,0
5.02969E-4,65.547888712,0.6183297,0.061204147,0.671875,0
5.04149E-4,65.799789007,0.618882675,0.060705742,0.671875,0
5.0546E-4,66.001788929,0.61949506,0.060307018,0.671875,0
5.06258E-4,66.254762516,0.61986654,0.059808612,0.671875,0
5.07532E-4,66.508244184,0.620458599,0.059310207,0.671875,0
5.09396E-4,66.762599149,0.621321493,0.058811802,0.671875,0
5.11518E-4,67.018082418,0.622299316,0.058313397,0.671875,0
5.12521E-4,67.2740778,0.622759654,0.057814992,0.671875,0
5.13084E-4,67.530511691,0.62301749,0.057316587,0.671875,0
5.14692E-4,67.787484465,0.623752159,0.056818182,0.671875,0
5.15251E-4,68.04494047,0.624007003,0.056319777,0.671875,0
5.16002E-4,68.251155759,0.624348568,0.055921053,0.671875,0
5.17481E-4,68.509771616,0.625019489,0.055422648,0.671875,0
5.18021E-4,68.768636406,0.625264061,0.054924242,0.671875,0
5.18681E-4,69.027843381,0.62556216,0.054425837,0.671875,0
5.19791E-4,69.287533388,0.626062858,0.053927432,0.71875,0
5.21219E-4,69.547857104,0.626704923,0.053429027,0.71875,0
5.22175E-4,69.756592586,0.627133683,0.053030303,0.71875,0
5.24121E-4,70.01832303,0.628003066,0.052531898,0.71875,0
5.25353E-4,70.280738799,0.628551238,0.052033493,0.71875,0
5.26164E-4,70.54359589,0.628911218,0.051535088,0.71875,0
5.27068E-4,70.754194949,0.62931193,0.051136364,0.71875,0
5.28157E-4,71.018036341,0.629793259,0.050637959,0.71875,0
5.29374E-4,71.282315533,0.630329551,0.050139553,0.71875,0
5.30826E-4,71.547430207,0.630967682,0.049641148,0.71875,0
5.31208E-4,71.759894225,0.631135005,0.049242424,0.71875,0
5.32757E-4,72.025974661,0.631812871,0.048744019,0.734375,0
5.33523E-4,72.292567935,0.632146771,0.048245614,0.734375,0
5.34918E-4,72.506226796,0.632753771,0.04784689,0.734375,0
5.35844E-4,72.773923345,0.633155902,0.047348485,0.734375,0
5.36327E-4,73.041995931,0.633365101,0.04685008,0.734375,0
5.36861E-4,73.256682616,0.633596007,0.046451356,0.734375,0
5.37545E-4,73.579117029,0.633891666,0.04585327,0.734375,0
5.38382E-4,73.79440819,0.634252565,0.045454545,0.734375,0
5.3864E-4,74.009829397,0.634363913,0.045055821,0.734375,0
5.39893E-4,74.279549115,0.634902675,0.044557416,0.78125,0
5.40827E-4,74.549738909,0.635303076,0.044059011,0.78125,0
5.41139E-4,74.766166076,0.635436607,0.043660287,0.78125,0
5.41798E-4,75.036933363,0.635718627,0.043161882,0.78125,0
5.42688E-4,75.253841746,0.63609849,0.042763158,0.78125,0
5.43269E-4,75.525367422,0.636346436,0.042264753,0.78125,0
5.44136E-4,75.79717823,0.636715291,0.041766348,0.78125,0
5.46341E-4,76.015472055,0.637650082,0.041367624,0.78125,0
5.47438E-4,76.288958313,0.638113396,0.040869219,0.78125,0
5.47548E-4,76.507959451,0.638159946,0.040470494,0.796875,0
5.48064E-4,76.781922638,0.638377476,0.039972089,0.796875,0
5.49116E-4,77.001331575,0.638819871,0.039573365,0.796875,0
5.49727E-4,77.276080716,0.639076565,0.03907496,0.796875,0
5.50356E-4,77.551120578,0.639340302,0.038576555,0.796875,0
5.50561E-4,77.771293025,0.639425875,0.038177831,0.796875,0
5.51374E-4,78.046785238,0.639766075,0.037679426,0.796875,0
5.51914E-4,78.267525058,0.639991615,0.037280702,0.796875,0
5.52318E-4,78.543584549,0.64016034,0.036782297,0.828125,0
5.53509E-4,78.764820072,0.640656266,0.036383573,0.828125,0
5.54298E-4,79.041879412,0.640984318,0.035885167,0.84375,0
5.54835E-4,79.263715338,0.641207058,0.035486443,0.84375,0
5.55292E-4,79.541268928,0.641396593,0.034988038,0.84375,0
5.56796E-4,79.763868429,0.642018187,0.034589314,0.84375,0
5.57656E-4,80.042488924,0.64237285,0.034090909,0.84375,0
5.58375E-4,80.265802626,0.642668798,0.033692185,0.84375,0
5.59869E-4,80.54539558,0.643282465,0.03319378,0.84375,0
5.60509E-4,80.769513467,0.643544423,0.032795056,0.84375,0
5.61799E-4,81.05013455,0.64407177,0.032296651,0.84375,0
5.63302E-4,81.275286848,0.64468402,0.031897927,0.84375,0
5.63954E-4,81.500790777,0.644948836,0.031499203,0.84375,0
5.64712E-4,81.782968482,0.645256204,0.031000797,0.84375,0
5.64985E-4,82.00892048,0.645367062,0.030602073,0.84375,0
5.65715E-4,82.34830458,0.645662264,0.030003987,0.84375,0
5.65905E-4,82.518044097,0.64573907,0.029704944,0.84375,0
5.6707E-4,82.801307384,0.646209484,0.029206539,0.84375,0
5.67606E-4,83.028229203,0.646425516,0.028807815,0.84375,0
5.68397E-4,83.255504361,0.64674358,0.028409091,0.84375,0
5.69469E-4,83.540119391,0.647173928,0.027910686,0.84375,0
5.7016E-4,83.76806877,0.647450996,0.027511962,0.84375,0
5.70738E-4,84.053309237,0.647682191,0.027013557,0.84375,0
5.71598E-4,84.281816692,0.648025624,0.026614833,0.84375,0
5.72988E-4,84.510833181,0.648579602,0.026216108,0.84375,0
5.73739E-4,84.79757277,0.648877815,0.025717703,0.84375,0
5.74478E-4,85.027239262,0.649171143,0.025318979,0.84375,0
5.75043E-4,85.314673788,0.649395192,0.024820574,0.84375,0
5.75793E-4,85.544837735,0.649691838,0.02442185,0.84375,0
5.76272E-4,85.775246324,0.649880933,0.024023126,0.84375,0
5.76607E-4,86.005837534,0.650013275,0.023624402,0.84375,0
5.77869E-4,86.294446037,0.650510517,0.023125997,0.84375,0
5.78427E-4,86.525762579,0.650729921,0.022727273,0.875,0
5.78985E-4,86.81519235,0.650948679,0.022228868,0.875,0
5.79808E-4,87.047022703,0.651271591,0.021830144,0.875,0
5.80095E-4,87.279008075,0.651383779,0.021431419,0.875,0
5.80519E-4,87.511142387,0.651549724,0.021032695,0.875,0
5.80866E-4,87.80149718,0.651685346,0.02053429,0.875,0
5.81409E-4,88.033930199,0.6518977,0.020135566,0.875,0
5.81917E-4,88.266636062,0.652095773,0.019736842,0.875,0
5.82537E-4,88.557711062,0.652337192,0.019238437,0.875,0
5.82776E-4,88.790792252,0.6524301,0.018839713,0.890625,0
5.8355E-4,89.024115163,0.652731339,0.018440989,0.890625,0
5.84191E-4,89.257625282,0.652979943,0.018042265,0.890625,0
5.84577E-4,89.549843897,0.653129719,0.01754386,0.890625,0
5.84752E-4,89.783712864,0.6531974,0.017145136,0.890625,0
5.85487E-4,90.01783536,0.653481932,0.016746411,0.890625,0
5.86221E-4,90.252225137,0.653765625,0.016347687,0.921875,0
5.86499E-4,90.545412469,0.65387304,0.015849282,0.921875,0
5.87259E-4,90.7801558,0.65416595,0.015450558,0.921875,0
5.88029E-4,91.01523693,0.654462418,0.015051834,0.921875,0
5.88432E-4,91.309418127,0.654617187,0.014553429,0.921875,0
5.89179E-4,91.54502166,0.654903929,0.014154705,0.921875,0
5.89504E-4,91.839714536,0.655028461,0.0136563,0.921875,0
5.89808E-4,92.016623055,0.655144979,0.013357257,0.921875,0
5.90398E-4,92.252699747,0.655371059,0.012958533,0.921875,0
5.91775E-4,92.548236097,0.65589685,0.012460128,0.921875,0
5.92228E-4,92.785082752,0.65606963,0.012061404,0.921875,0
5.92856E-4,93.022178953,0.656308836,0.011662679,0.921875,0
5.93365E-4,93.259455704,0.656502134,0.011263955,0.921875,0
5.93796E-4,93.556267668,0.656665923,0.01076555,0.9375,0
5.94596E-4,93.794013293,0.656969648,0.010366826,0.9375,0
5.94999E-4,94.031954931,0.657122034,0.009968102,0.953125,0
5.95425E-4,94.270068227,0.657283395,0.009569378,0.953125,0
5.96229E-4,94.508420953,0.657587453,0.009170654,0.953125,0
5.9716E-4,94.806837627,0.657938435,0.008672249,0.953125,0
5.9799E-4,95.045882977,0.658251145,0.008273525,0.953125,0
5.99103E-4,95.28540944,0.658669098,0.007874801,0.96875,0
5.99919E-4,95.525247394,0.658975102,0.007476077,0.96875,0
6.00111E-4,95.825235111,0.659047036,0.006977671,0.96875,0
6.00707E-4,96.005380567,0.659270171,0.006678628,0.96875,0
6.01251E-4,96.305850727,0.659473409,0.006180223,0.96875,0
6.01466E-4,96.546405251,0.659553595,0.005781499,0.96875,0
6.02162E-4,96.787133758,0.659813331,0.005382775,0.96875,0
6.02746E-4,97.028097866,0.660031029,0.004984051,0.984375,0
6.04006E-4,97.269629835,0.660499298,0.004585327,0.984375,0
6.04359E-4,97.571714126,0.660630438,0.004086922,0.984375,0
6.05205E-4,97.753146561,0.660944072,0.003787879,0.984375,0
6.0566E-4,98.055900727,0.661112177,0.003289474,1,0
6.06032E-4,98.298216045,0.661249906,0.00289075,1,0
