variable,x,y
bio1_unc,47.43040000000002,1.7649501387495548E-5
bio1_unc,48.38080000000002,1.8835937225958332E-5
bio1_unc,49.331200000000024,2.0099152607144788E-5
bio1_unc,50.2816,2.1443904188345186E-5
bio1_unc,51.23200000000003,2.2875228751217946E-5
bio1_unc,52.18240000000003,2.43984777625883E-5
bio1_unc,53.13280000000003,2.601930100354366E-5
bio1_unc,54.083200000000005,2.7743677492253482E-5
bio1_unc,55.03360000000001,2.9577951863757335E-5
bio1_unc,55.98400000000004,3.1528823456028476E-5
bio1_unc,56.93440000000004,3.360337723279372E-5
bio1_unc,57.88480000000001,3.580912743927911E-5
bio1_unc,58.835200000000015,3.8154008507262915E-5
bio1_unc,59.78560000000002,4.064639506395906E-5
bio1_unc,60.73600000000005,4.3295185605529696E-5
bio1_unc,61.68640000000002,4.610974428942427E-5
bio1_unc,62.63680000000002,4.90999773319345E-5
bio1_unc,63.587200000000024,5.227638393989764E-5
bio1_unc,64.5376,5.5650009016972035E-5
bio1_unc,65.48800000000003,5.923257049289532E-5
bio1_unc,66.43840000000003,6.303640839178115E-5
bio1_unc,67.38880000000003,6.707456486765295E-5
bio1_unc,68.3392,7.136081694625318E-5
bio1_unc,69.28960000000004,7.59096656111069E-5
bio1_unc,70.24000000000004,8.073652861639857E-5
bio1_unc,71.19040000000004,8.58575658639893E-5
bio1_unc,72.14080000000001,9.128986857831478E-5
bio1_unc,73.09120000000001,9.705145930638537E-5
bio1_unc,74.04160000000005,1.0316136467736214E-4
bio1_unc,74.99200000000005,1.0963957174681127E-4
bio1_unc,75.94240000000002,1.1650733358692378E-4
bio1_unc,76.89280000000002,1.237868855241686E-4
bio1_unc,77.84320000000002,1.315017434535548E-4
bio1_unc,78.79360000000005,1.3967663107905537E-4
bio1_unc,79.74400000000003,1.4833768364042044E-4
bio1_unc,80.69440000000003,1.5751227329019457E-4
bio1_unc,81.64480000000003,1.672295038588345E-4
bio1_unc,82.5952,1.7751981795299798E-4
bio1_unc,83.54560000000004,1.884152734419331E-4
bio1_unc,84.49600000000004,1.999497035285458E-4
bio1_unc,85.44640000000004,2.12158658541739E-4
bio1_unc,86.39680000000001,2.2507946414407343E-4
bio1_unc,87.34720000000002,2.387517160968855E-4
bio1_unc,88.29760000000005,2.532167418394238E-4
bio1_unc,89.24800000000005,2.6851813890971243E-4
bio1_unc,90.19840000000002,2.847017312888056E-4
bio1_unc,91.14880000000002,3.018156858161092E-4
bio1_unc,92.09920000000002,3.199104976374656E-4
bio1_unc,93.04960000000003,3.3903971780091524E-4
bio1_unc,94.00000000000003,3.592591383494437E-4
bio1_unc,94.95040000000003,3.806275490205735E-4
bio1_unc,95.90080000000003,4.032067081425339E-4
bio1_unc,96.8512,4.2706119711510837E-4
bio1_unc,97.80160000000004,4.52259584562853E-4
bio1_unc,98.75200000000004,4.7887308755889535E-4
bio1_unc,99.70240000000004,5.069767939858139E-4
bio1_unc,100.65280000000001,5.366494879126549E-4
bio1_unc,101.60320000000002,5.679737078025937E-4
bio1_unc,102.55360000000005,6.010359502397478E-4
bio1_unc,103.50400000000005,6.359276594594121E-4
bio1_unc,104.45440000000002,6.727438885718584E-4
bio1_unc,105.40480000000002,7.115846965461969E-4
bio1_unc,106.35520000000002,7.52554798964411E-4
bio1_unc,107.30560000000003,7.957640336826444E-4
bio1_unc,108.25600000000003,8.413271862082183E-4
bio1_unc,109.20640000000003,8.893655613064766E-4
bio1_unc,110.15680000000003,9.400050039403141E-4
bio1_unc,111.1072,9.93377878330648E-4
bio1_unc,112.05760000000004,0.0010496226605027914
bio1_unc,113.00800000000001,0.0011088843457400799
bio1_unc,113.95840000000001,0.0011713140411302447
bio1_unc,114.90880000000001,0.0012370715849101543
bio1_unc,115.85920000000002,0.0013063225196674466
bio1_unc,116.80960000000002,0.001379240769892931
bio1_unc,117.76000000000002,0.0014560077106580138
bio1_unc,118.71040000000002,0.0015368134481832385
bio1_unc,119.66080000000008,0.0016218558885157108
bio1_unc,120.61120000000003,0.0017113436479121447
bio1_unc,121.56160000000003,0.0018054930260404944
bio1_unc,122.51200000000003,0.0019045303342863917
bio1_unc,123.46240000000003,0.002008692128583789
bio1_unc,124.41280000000003,0.0021182254422456026
bio1_unc,125.36320000000003,0.0022333869710564613
bio1_unc,126.31360000000004,0.0023544474970549345
bio1_unc,127.26399999999998,0.002481686882674694
bio1_unc,128.21440000000004,0.0026153980288654566
bio1_unc,129.16480000000004,0.0027558847796171904
bio1_unc,130.11520000000004,0.0029034693725407124
bio1_unc,131.06560000000005,0.0030584789346903563
bio1_unc,132.016,0.003221263876184821
bio1_unc,132.96640000000005,0.0033921797294169664
bio1_unc,133.91680000000005,0.0035716041456907988
bio1_unc,134.8672,0.0037599310744553804
bio1_unc,135.81760000000006,0.00395756121724844
bio1_unc,136.768,0.004164924845099449
bio1_unc,137.7184,0.004382455255836248
bio1_unc,138.66880000000006,0.004610614385455847
bio1_unc,139.6192,0.004849882796406746
bio1_unc,140.56960000000007,0.005100748036056757
bio1_unc,141.52,0.005363733507692814
bio1_unc,142.4704,0.005639365408569574
bio1_unc,143.42080000000007,0.005928208120167255
bio1_unc,144.37120000000002,0.0062308297492563725
bio1_unc,145.32160000000002,0.006547833792865276
bio1_unc,146.27200000000002,0.006879847496747971
bio1_unc,147.22240000000002,0.007227504160255194
bio1_unc,148.17280000000008,0.007591483648866415
bio1_unc,149.12320000000003,0.007972467690706253
